year,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,age,sex,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,movedin,gq_HH_in_1970_definition_but_sampled_as_larger_unit,gq_Institution,gq_Other_group_quarters,gqtypeg_College_dormitory,gqtypeg_Correctional_institutions,gqtypeg_Mental_institutions,gqtypeg_Military,gqtypeg_NA_(household),gqtypeg_Other_institutions,gqtypeg_Other_non-instit_GQ_and_unknown,gqtypeg_Rooming_house,farm_Farm,farm_Non-Farm,relateg_Child,relateg_Child-in-law,relateg_Grandchild,relateg_Head_Householder,relateg_Institutional_inmates,relateg_Other_non-relatives,relateg_Other_relatives,relateg_Parent,relateg_Parent-in-Law,relateg_Partner_friend_visitor,relateg_Sibling,relateg_Sibling-in-Law,relateg_Spouse,raceg_American_Indian,raceg_Black_Negro,raceg_Chinese,raceg_Japanese,raceg_Other_Asian_or_Pacific,raceg_Other_race_nec,raceg_White,marst_Divorced,marst_Married_spouse_absent,marst_Married_spouse_present,marst_Never_married_single,marst_Separated,marst_Widowed,school_No_not_in_school,school_Yes_in_school,binaryClass
98,999999.0,287.0,32920.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,59,0,22,61,13310.0,13005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,17060.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,5,5,0,30,0,24,44,17060.0,17005.0,0.0,0.0,0.0,0.0,0.0,339.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
98,200000.0,0.0,39515.0,1,1,1,1,1,0,1,2,0,1,0,0,3,0,0,1,99,99,0,5,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,44615.0,2,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,12,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,485.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,212.0,12010.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,2,1,5,0,0,29,1,36,50,12010.0,11505.0,0.0,0.0,0.0,0.0,505.0,138.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,62500.0,0.0,28025.0,1,1,2,1,2,0,1,1,0,1,0,0,13,0,0,1,99,99,7,10,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,191.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,287.0,24010.0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,26,1,61,93,14005.0,14005.0,0.0,0.0,0.0,0.0,0.0,492.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,999999.0,237.0,11290.0,1,1,1,1,1,0,1,2,0,1,0,0,7,0,0,1,99,99,3,14,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,103.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,42020.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,20,0,22,45,10020.0,10005.0,0.0,0.0,0.0,0.0,0.0,471.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,67500.0,0.0,7015.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,66,1,0,0,3505.0,0.0,0.0,0.0,3505.0,0.0,0.0,159.0,8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,212.0,5205.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,49,0,33,76,5205.0,5205.0,0.0,0.0,0.0,0.0,0.0,137.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,500.0,13010.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,30,0,22,61,13010.0,0.0,12805.0,0.0,0.0,0.0,0.0,343.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,52500.0,0.0,6850.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,68,0,23,18,6850.0,6665.0,0.0,0.0,0.0,0.0,0.0,196.0,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,999999.0,0.0,32695.0,1,0,2,0,0,0,0,0,0,0,0,0,9,7,0,1,25,6,0,50,0,0,0,5795.0,0.0,0.0,0.0,0.0,5795.0,0.0,210.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1
98,999999.0,325.0,40010.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,27,0,41,68,7410.0,4005.0,0.0,0.0,0.0,0.0,3405.0,195.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
98,999999.0,450.0,13865.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,7,7,0,37,0,20,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,42499.0,0.0,8065.0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,74,0,0,0,2265.0,0.0,0.0,0.0,2265.0,0.0,0.0,183.0,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,112500.0,0.0,45215.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,12,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,450.0,6010.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,77,0,0,0,6010.0,0.0,0.0,0.0,3905.0,0.0,0.0,172.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,0.0,8130.0,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,19,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,85000.0,0.0,14935.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,18,1,24,44,1925.0,1925.0,0.0,0.0,0.0,0.0,0.0,195.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0
98,999999.0,500.0,60610.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,2,2,0,34,1,79,92,60610.0,60005.0,0.0,0.0,0.0,0.0,0.0,501.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,85000.0,0.0,27010.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,1,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,365.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,85000.0,0.0,29010.0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,25,0,48,90,11005.0,11005.0,0.0,0.0,0.0,0.0,0.0,501.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,262.0,11100.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,7,7,0,26,0,24,44,11100.0,6245.0,0.0,0.0,0.0,4855.0,0.0,221.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1
98,999999.0,450.0,5005.0,1,0,1,0,0,0,0,0,0,0,0,0,5,4,0,1,14,8,0,35,0,24,44,5005.0,5005.0,0.0,0.0,0.0,0.0,0.0,58.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1
98,999999.0,0.0,6005.0,1,1,1,1,0,0,0,0,0,0,2,1,6,2,1,1,5,1,0,31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,287.0,12610.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,12,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,170.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,200000.0,0.0,43015.0,1,1,1,1,0,0,0,0,0,0,1,1,7,5,1,1,13,4,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,137500.0,0.0,58145.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,50,1,41,68,53135.0,45005.0,8005.0,0.0,0.0,0.0,0.0,501.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,85000.0,0.0,20305.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,57,0,11,11,2835.0,2835.0,0.0,0.0,0.0,0.0,0.0,416.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,112500.0,0.0,26195.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,2,0,0,34,1,48,87,15210.0,15005.0,0.0,0.0,0.0,0.0,0.0,354.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
98,999999.0,237.0,26905.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,17,1,15,15,905.0,905.0,0.0,0.0,0.0,0.0,0.0,262.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,175000.0,0.0,39820.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,1,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,446.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,42499.0,0.0,13845.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,8,0,0,34,0,23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,262.0,10005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,26,1,29,36,10005.0,10005.0,0.0,0.0,0.0,0.0,0.0,264.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,5600.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,0,22,1,18,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
98,95000.0,0.0,28220.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,382.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,145.0,8005.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,6,2,0,27,1,22,15,8005.0,8005.0,0.0,0.0,0.0,0.0,0.0,108.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,0.0,20005.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,8,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,230.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,47500.0,0.0,28845.0,1,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,3,15,0,0,0,1005.0,999999.0,999999.0,999999.0,1005.0,0.0,0.0,323.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,500.0,16005.0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,52,0,23,18,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,26.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,72500.0,0.0,55020.0,1,1,2,1,5,0,5,0,0,0,0,0,6,0,0,1,99,99,0,1,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,62500.0,0.0,36150.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,59,0,25,52,11150.0,10925.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,0.0,10250.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,33,1,26,22,10250.0,10125.0,0.0,0.0,0.0,0.0,0.0,270.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
98,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,39,0,0,0,2005.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,1
98,112500.0,0.0,23765.0,1,1,1,1,1,0,1,2,0,1,0,0,4,0,0,1,99,99,1,15,1,0,0,0.0,999999.0,999999.0,999999.0,0.0,0.0,0.0,321.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,53145.0,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,19,1,16,38,16125.0,16125.0,0.0,0.0,0.0,0.0,0.0,406.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0
98,999999.0,165.0,10010.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,9,5,0,26,0,23,18,5005.0,5005.0,0.0,0.0,0.0,0.0,0.0,115.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,200000.0,0.0,37615.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,12,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,386.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,85000.0,0.0,8330.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,13,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,96.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
